run	workload	prover	log_rows	rows	phase	ms	table	table_rows	span
3	fib_pair	p3	19	524288	span	3.131			reverse_matrix_index_bits
3	fib_pair	p3	19	524288	span	2.807			evaluate matrix
3	fib_pair	p3	19	524288	span	2.804			compute opened values with Lagrange interpolation
3	fib_pair	p3	19	524288	span	2.799			columnwise_dot_product
3	fib_pair	p3	19	524288	span	2.678			build merkle tree
3	fib_pair	p3	19	524288	span	2.479			reduce matrix quotient
3	fib_pair	p3	19	524288	span	2.244			evaluate matrix
3	fib_pair	p3	19	524288	span	2.238			compute opened values with Lagrange interpolation
3	fib_pair	p3	19	524288	span	2.235			columnwise_dot_product
3	fib_pair	p3	19	524288	span	2.231			batch_multiplicative_inverse
3	fib_pair	p3	19	524288	span	2.137			first digest layer
3	fib_pair	p3	19	524288	span	1.881			reverse_matrix_index_bits
3	fib_pair	p3	19	524288	span	1.769			first digest layer
3	fib_pair	p3	19	524288	span	1.711			build merkle tree
3	fib_pair	p3	19	524288	span	1.589			first digest layer
3	fib_pair	p3	19	524288	span	1.585			reverse_matrix_index_bits
3	fib_pair	p3	19	524288	span	1.390			fold_matrix
3	fib_pair	p3	19	524288	span	1.363			compress mat
3	fib_pair	p3	19	524288	span	1.295			build merkle tree
3	fib_pair	p3	19	524288	span	1.178			fold_matrix
3	fib_pair	p3	19	524288	span	1.172			reverse_matrix_index_bits
3	fib_pair	p3	19	524288	span	1.001			reverse_matrix_index_bits
3	fib_pair	p3	19	524288	span	0.959			reserve_exact
3	fib_pair	p3	19	524288	span	0.953			batch_multiplicative_inverse
3	fib_pair	p3	19	524288	span	0.951			build merkle tree
3	fib_pair	p3	19	524288	span	0.894			batch_multiplicative_inverse
3	fib_pair	p3	19	524288	span	0.873			build merkle tree
3	fib_pair	p3	19	524288	span	0.838			fold_matrix
3	fib_pair	p3	19	524288	span	0.814			evaluate matrix
3	fib_pair	p3	19	524288	span	0.813			compute opened values with Lagrange interpolation
3	fib_pair	p3	19	524288	span	0.811			columnwise_dot_product
3	fib_pair	p3	19	524288	span	0.797			first_half_general
3	fib_pair	p3	19	524288	span	0.786			fold_matrix
3	fib_pair	p3	19	524288	span	0.765			build merkle tree
3	fib_pair	p3	19	524288	span	0.718			first_half
3	fib_pair	p3	19	524288	span	0.680			fold_matrix
3	fib_pair	p3	19	524288	span	0.585			fold_matrix
3	fib_pair	p3	19	524288	span	0.518			second_half_general
3	fib_pair	p3	19	524288	span	0.509			first digest layer
3	fib_pair	p3	19	524288	span	0.491			first digest layer
3	fib_pair	p3	19	524288	span	0.489			build merkle tree
3	fib_pair	p3	19	524288	span	0.483			second_half
3	fib_pair	p3	19	524288	span	0.463			fold_matrix
3	fib_pair	p3	19	524288	span	0.446			fold_matrix
3	fib_pair	p3	19	524288	span	0.428			build merkle tree
3	fib_pair	p3	19	524288	span	0.426			fold_matrix
3	fib_pair	p3	19	524288	span	0.408			fold_matrix
3	fib_pair	p3	19	524288	span	0.405			second_half_general
3	fib_pair	p3	19	524288	span	0.403			build merkle tree
3	fib_pair	p3	19	524288	span	0.380			fold_matrix
3	fib_pair	p3	19	524288	span	0.366			build merkle tree
3	fib_pair	p3	19	524288	span	0.327			first digest layer
3	fib_pair	p3	19	524288	span	0.324			build merkle tree
3	fib_pair	p3	19	524288	span	0.316			reserve_exact
3	fib_pair	p3	19	524288	span	0.302			fold_matrix
3	fib_pair	p3	19	524288	span	0.280			fold_matrix
3	fib_pair	p3	19	524288	span	0.222			build merkle tree
3	fib_pair	p3	19	524288	span	0.217			first digest layer
3	fib_pair	p3	19	524288	span	0.171			first digest layer
3	fib_pair	p3	19	524288	span	0.142			first digest layer
3	fib_pair	p3	19	524288	span	0.124			first digest layer
3	fib_pair	p3	19	524288	span	0.123			build merkle tree
3	fib_pair	p3	19	524288	span	0.117			first digest layer
3	fib_pair	p3	19	524288	span	0.104			first digest layer
4	fib_pair	p3	19	524288	prove_total	335.121			
4	fib_pair	p3	19	524288	span	335.082			prove
4	fib_pair	p3	19	524288	span	335.081			prove_with_preprocessed
4	fib_pair	p3	19	524288	span	131.639			open
4	fib_pair	p3	19	524288	span	99.784			commit to trace data
4	fib_pair	p3	19	524288	span	71.240			coset_lde_batch
4	fib_pair	p3	19	524288	span	70.928			FRI prover
4	fib_pair	p3	19	524288	span	67.426			commit phase
4	fib_pair	p3	19	524288	span	51.321			quotient_values
4	fib_pair	p3	19	524288	span	45.984			commit to quotient poly chunks
4	fib_pair	p3	19	524288	span	28.534			build merkle tree
4	fib_pair	p3	19	524288	span	23.358			Compute Selectors
4	fib_pair	p3	19	524288	span	22.883			coset_dft_oop
4	fib_pair	p3	19	524288	span	22.338			reduce matrix quotient
4	fib_pair	p3	19	524288	span	21.653			compute_inverse_denominators
4	fib_pair	p3	19	524288	span	21.264			coset_lde_batch
4	fib_pair	p3	19	524288	span	20.499			build merkle tree
4	fib_pair	p3	19	524288	span	19.620			build merkle tree
4	fib_pair	p3	19	524288	span	19.127			coset_dft
4	fib_pair	p3	19	524288	span	14.309			first digest layer
4	fib_pair	p3	19	524288	span	11.018			coset_dft_oop
4	fib_pair	p3	19	524288	span	9.425			first digest layer
4	fib_pair	p3	19	524288	span	9.401			build merkle tree
4	fib_pair	p3	19	524288	span	8.944			first_half_general_oop
4	fib_pair	p3	19	524288	span	7.112			first digest layer
4	fib_pair	p3	19	524288	span	6.756			coset_dft
4	fib_pair	p3	19	524288	span	6.673			build merkle tree
4	fib_pair	p3	19	524288	span	6.459			compress mat
4	fib_pair	p3	19	524288	span	6.432			fold_matrix
4	fib_pair	p3	19	524288	span	5.966			first_half
4	fib_pair	p3	19	524288	span	5.499			second_half
4	fib_pair	p3	19	524288	span	4.948			first_half_general
4	fib_pair	p3	19	524288	span	4.619			reverse_matrix_index_bits
4	fib_pair	p3	19	524288	span	4.520			reverse_matrix_index_bits
4	fib_pair	p3	19	524288	span	4.381			second_half_general
4	fib_pair	p3	19	524288	span	4.309			reverse_matrix_index_bits
4	fib_pair	p3	19	524288	span	4.191			fold_matrix
4	fib_pair	p3	19	524288	span	4.056			batch_multiplicative_inverse
4	fib_pair	p3	19	524288	span	4.020			second_half_general
4	fib_pair	p3	19	524288	span	3.877			first_half_general_oop
4	fib_pair	p3	19	524288	span	3.509			reverse_matrix_index_bits
4	fib_pair	p3	19	524288	span	3.471			query phase
4	fib_pair	p3	19	524288	span	3.391			first digest layer
4	fib_pair	p3	19	524288	span	3.205			build merkle tree
4	fib_pair	p3	19	524288	span	3.109			first digest layer
4	fib_pair	p3	19	524288	span	2.564			evaluate matrix
4	fib_pair	p3	19	524288	span	2.561			compute opened values with Lagrange interpolation
4	fib_pair	p3	19	524288	span	2.556			columnwise_dot_product
4	fib_pair	p3	19	524288	span	2.525			reduce matrix quotient
4	fib_pair	p3	19	524288	span	2.307			evaluate matrix
4	fib_pair	p3	19	524288	span	2.292			compute opened values with Lagrange interpolation
4	fib_pair	p3	19	524288	span	2.287			columnwise_dot_product
4	fib_pair	p3	19	524288	span	2.176			build merkle tree
4	fib_pair	p3	19	524288	span	2.037			batch_multiplicative_inverse
4	fib_pair	p3	19	524288	span	1.684			fold_matrix
4	fib_pair	p3	19	524288	span	1.679			build merkle tree
4	fib_pair	p3	19	524288	span	1.375			compress mat
4	fib_pair	p3	19	524288	span	1.350			fold_matrix
4	fib_pair	p3	19	524288	span	1.310			reverse_matrix_index_bits
4	fib_pair	p3	19	524288	span	1.175			reserve_exact
4	fib_pair	p3	19	524288	span	1.142			batch_multiplicative_inverse
4	fib_pair	p3	19	524288	span	1.083			reverse_matrix_index_bits
4	fib_pair	p3	19	524288	span	1.070			build merkle tree
4	fib_pair	p3	19	524288	span	0.994			build merkle tree
4	fib_pair	p3	19	524288	span	0.917			fold_matrix
4	fib_pair	p3	19	524288	span	0.881			fold_matrix
4	fib_pair	p3	19	524288	span	0.858			batch_multiplicative_inverse
4	fib_pair	p3	19	524288	span	0.816			reverse_matrix_index_bits
4	fib_pair	p3	19	524288	span	0.789			evaluate matrix
4	fib_pair	p3	19	524288	span	0.789			reverse_matrix_index_bits
4	fib_pair	p3	19	524288	span	0.788			compute opened values with Lagrange interpolation
4	fib_pair	p3	19	524288	span	0.784			columnwise_dot_product
4	fib_pair	p3	19	524288	span	0.723			first_half_general
4	fib_pair	p3	19	524288	span	0.667			fold_matrix
4	fib_pair	p3	19	524288	span	0.649			first digest layer
4	fib_pair	p3	19	524288	span	0.602			first_half
4	fib_pair	p3	19	524288	span	0.565			build merkle tree
4	fib_pair	p3	19	524288	span	0.526			build merkle tree
4	fib_pair	p3	19	524288	span	0.493			fold_matrix
4	fib_pair	p3	19	524288	span	0.483			first digest layer
4	fib_pair	p3	19	524288	span	0.482			second_half
4	fib_pair	p3	19	524288	span	0.468			build merkle tree
4	fib_pair	p3	19	524288	span	0.464			first digest layer
4	fib_pair	p3	19	524288	span	0.463			build merkle tree
4	fib_pair	p3	19	524288	span	0.443			second_half_general
4	fib_pair	p3	19	524288	span	0.432			fold_matrix
4	fib_pair	p3	19	524288	span	0.420			second_half_general
4	fib_pair	p3	19	524288	span	0.381			first digest layer
4	fib_pair	p3	19	524288	span	0.375			fold_matrix
4	fib_pair	p3	19	524288	span	0.371			fold_matrix
4	fib_pair	p3	19	524288	span	0.345			build merkle tree
4	fib_pair	p3	19	524288	span	0.324			fold_matrix
4	fib_pair	p3	19	524288	span	0.297			reserve_exact
4	fib_pair	p3	19	524288	span	0.294			fold_matrix
4	fib_pair	p3	19	524288	span	0.286			fold_matrix
4	fib_pair	p3	19	524288	span	0.268			fold_matrix
4	fib_pair	p3	19	524288	span	0.256			first digest layer
4	fib_pair	p3	19	524288	span	0.227			build merkle tree
4	fib_pair	p3	19	524288	span	0.205			fold_matrix
4	fib_pair	p3	19	524288	span	0.195			build merkle tree
4	fib_pair	p3	19	524288	span	0.159			first digest layer
4	fib_pair	p3	19	524288	span	0.151			build merkle tree
4	fib_pair	p3	19	524288	span	0.108			first digest layer
4	fib_pair	p3	19	524288	span	0.106			build merkle tree
5	fib_pair	p3	19	524288	prove_total	340.744			
5	fib_pair	p3	19	524288	span	340.707			prove
5	fib_pair	p3	19	524288	span	340.705			prove_with_preprocessed
5	fib_pair	p3	19	524288	span	131.646			open
5	fib_pair	p3	19	524288	span	107.767			commit to trace data
5	fib_pair	p3	19	524288	span	72.296			FRI prover
5	fib_pair	p3	19	524288	span	72.063			coset_lde_batch
5	fib_pair	p3	19	524288	span	68.751			commit phase
5	fib_pair	p3	19	524288	span	48.664			quotient_values
5	fib_pair	p3	19	524288	span	46.126			commit to quotient poly chunks
5	fib_pair	p3	19	524288	span	35.694			build merkle tree
5	fib_pair	p3	19	524288	span	24.220			Compute Selectors
5	fib_pair	p3	19	524288	span	24.057			coset_dft_oop
5	fib_pair	p3	19	524288	span	22.950			reduce matrix quotient
5	fib_pair	p3	19	524288	span	21.298			coset_lde_batch
5	fib_pair	p3	19	524288	span	20.171			compute_inverse_denominators
5	fib_pair	p3	19	524288	span	20.037			build merkle tree
5	fib_pair	p3	19	524288	span	19.891			build merkle tree
5	fib_pair	p3	19	524288	span	19.282			first digest layer
5	fib_pair	p3	19	524288	span	18.886			coset_dft
5	fib_pair	p3	19	524288	span	10.052			coset_dft_oop
5	fib_pair	p3	19	524288	span	9.672			first digest layer
5	fib_pair	p3	19	524288	span	8.642			first_half_general_oop
5	fib_pair	p3	19	524288	span	8.174			build merkle tree
5	fib_pair	p3	19	524288	span	8.049			build merkle tree
5	fib_pair	p3	19	524288	span	7.700			coset_dft
5	fib_pair	p3	19	524288	span	6.840			first digest layer
5	fib_pair	p3	19	524288	span	6.399			reverse_matrix_index_bits
5	fib_pair	p3	19	524288	span	6.340			compress mat
5	fib_pair	p3	19	524288	span	6.046			first_half
5	fib_pair	p3	19	524288	span	5.738			fold_matrix
5	fib_pair	p3	19	524288	span	5.146			second_half
5	fib_pair	p3	19	524288	span	5.063			reverse_matrix_index_bits
5	fib_pair	p3	19	524288	span	4.915			first_half_general
5	fib_pair	p3	19	524288	span	4.365			second_half_general
5	fib_pair	p3	19	524288	span	4.165			second_half_general
5	fib_pair	p3	19	524288	span	4.078			reverse_matrix_index_bits
5	fib_pair	p3	19	524288	span	3.967			fold_matrix
5	fib_pair	p3	19	524288	span	3.950			reverse_matrix_index_bits
5	fib_pair	p3	19	524288	span	3.643			first_half_general_oop
5	fib_pair	p3	19	524288	span	3.602			first digest layer
5	fib_pair	p3	19	524288	span	3.511			query phase
5	fib_pair	p3	19	524288	span	3.150			build merkle tree
5	fib_pair	p3	19	524288	span	2.781			first digest layer
5	fib_pair	p3	19	524288	span	2.767			batch_multiplicative_inverse
5	fib_pair	p3	19	524288	span	2.527			evaluate matrix
5	fib_pair	p3	19	524288	span	2.525			compute opened values with Lagrange interpolation
5	fib_pair	p3	19	524288	span	2.518			columnwise_dot_product
5	fib_pair	p3	19	524288	span	2.490			reduce matrix quotient
5	fib_pair	p3	19	524288	span	2.299			batch_multiplicative_inverse
5	fib_pair	p3	19	524288	span	2.286			evaluate matrix
5	fib_pair	p3	19	524288	span	2.280			compute opened values with Lagrange interpolation
5	fib_pair	p3	19	524288	span	2.280			build merkle tree
5	fib_pair	p3	19	524288	span	2.275			columnwise_dot_product
5	fib_pair	p3	19	524288	span	2.127			batch_multiplicative_inverse
5	fib_pair	p3	19	524288	span	1.741			fold_matrix
5	fib_pair	p3	19	524288	span	1.680			build merkle tree
5	fib_pair	p3	19	524288	span	1.430			compress mat
5	fib_pair	p3	19	524288	span	1.336			reverse_matrix_index_bits
5	fib_pair	p3	19	524288	span	1.296			fold_matrix
5	fib_pair	p3	19	524288	span	1.245			build merkle tree
5	fib_pair	p3	19	524288	span	1.072			fold_matrix
5	fib_pair	p3	19	524288	span	1.019			reverse_matrix_index_bits
5	fib_pair	p3	19	524288	span	0.971			build merkle tree
5	fib_pair	p3	19	524288	span	0.965			reserve_exact
5	fib_pair	p3	19	524288	span	0.905			fold_matrix
5	fib_pair	p3	19	524288	span	0.888			batch_multiplicative_inverse
5	fib_pair	p3	19	524288	span	0.858			reverse_matrix_index_bits
5	fib_pair	p3	19	524288	span	0.818			reverse_matrix_index_bits
5	fib_pair	p3	19	524288	span	0.790			evaluate matrix
5	fib_pair	p3	19	524288	span	0.790			compute opened values with Lagrange interpolation
5	fib_pair	p3	19	524288	span	0.787			columnwise_dot_product
5	fib_pair	p3	19	524288	span	0.767			first_half_general
5	fib_pair	p3	19	524288	span	0.738			build merkle tree
5	fib_pair	p3	19	524288	span	0.693			fold_matrix
5	fib_pair	p3	19	524288	span	0.655			first digest layer
5	fib_pair	p3	19	524288	span	0.624			build merkle tree
5	fib_pair	p3	19	524288	span	0.623			first_half
5	fib_pair	p3	19	524288	span	0.562			fold_matrix
5	fib_pair	p3	19	524288	span	0.528			build merkle tree
5	fib_pair	p3	19	524288	span	0.509			first digest layer
5	fib_pair	p3	19	524288	span	0.506			fold_matrix
5	fib_pair	p3	19	524288	span	0.491			build merkle tree
5	fib_pair	p3	19	524288	span	0.456			second_half_general
5	fib_pair	p3	19	524288	span	0.443			fold_matrix
5	fib_pair	p3	19	524288	span	0.432			fold_matrix
5	fib_pair	p3	19	524288	span	0.419			second_half
5	fib_pair	p3	19	524288	span	0.415			build merkle tree
5	fib_pair	p3	19	524288	span	0.406			second_half_general
5	fib_pair	p3	19	524288	span	0.383			fold_matrix
5	fib_pair	p3	19	524288	span	0.366			fold_matrix
5	fib_pair	p3	19	524288	span	0.343			first digest layer
5	fib_pair	p3	19	524288	span	0.321			fold_matrix
5	fib_pair	p3	19	524288	span	0.320			build merkle tree
5	fib_pair	p3	19	524288	span	0.306			fold_matrix
5	fib_pair	p3	19	524288	span	0.294			reserve_exact
5	fib_pair	p3	19	524288	span	0.284			first digest layer
5	fib_pair	p3	19	524288	span	0.276			fold_matrix
5	fib_pair	p3	19	524288	span	0.266			build merkle tree
5	fib_pair	p3	19	524288	span	0.236			first digest layer
5	fib_pair	p3	19	524288	span	0.226			first digest layer
5	fib_pair	p3	19	524288	span	0.210			build merkle tree
5	fib_pair	p3	19	524288	span	0.148			first digest layer
5	fib_pair	p3	19	524288	span	0.123			first digest layer
5	fib_pair	p3	19	524288	span	0.111			build merkle tree
5	fib_pair	p3	19	524288	span	0.107			first digest layer
5	fib_pair	p3	19	524288	span	0.100			first digest layer
6	fib_pair	p3	19	524288	prove_total	339.408			
6	fib_pair	p3	19	524288	span	339.368			prove
6	fib_pair	p3	19	524288	span	339.366			prove_with_preprocessed
6	fib_pair	p3	19	524288	span	131.400			open
6	fib_pair	p3	19	524288	span	101.302			commit to trace data
6	fib_pair	p3	19	524288	span	73.376			coset_lde_batch
6	fib_pair	p3	19	524288	span	70.466			FRI prover
6	fib_pair	p3	19	524288	span	66.969			commit phase
6	fib_pair	p3	19	524288	span	52.247			quotient_values
6	fib_pair	p3	19	524288	span	47.867			commit to quotient poly chunks
6	fib_pair	p3	19	524288	span	27.914			build merkle tree
6	fib_pair	p3	19	524288	span	24.981			coset_dft_oop
6	fib_pair	p3	19	524288	span	22.993			coset_lde_batch
6	fib_pair	p3	19	524288	span	22.505			reduce matrix quotient
6	fib_pair	p3	19	524288	span	20.578			Compute Selectors
6	fib_pair	p3	19	524288	span	20.065			build merkle tree
6	fib_pair	p3	19	524288	span	19.939			coset_dft
6	fib_pair	p3	19	524288	span	19.615			compute_inverse_denominators
6	fib_pair	p3	19	524288	span	19.248			build merkle tree
6	fib_pair	p3	19	524288	span	15.207			first digest layer
6	fib_pair	p3	19	524288	span	10.040			coset_dft_oop
6	fib_pair	p3	19	524288	span	9.833			first_half_general_oop
6	fib_pair	p3	19	524288	span	9.754			first digest layer
6	fib_pair	p3	19	524288	span	9.049			coset_dft
6	fib_pair	p3	19	524288	span	8.713			build merkle tree
6	fib_pair	p3	19	524288	span	7.366			first digest layer
6	fib_pair	p3	19	524288	span	6.650			compress mat
6	fib_pair	p3	19	524288	span	6.479			build merkle tree
6	fib_pair	p3	19	524288	span	6.050			first_half
6	fib_pair	p3	19	524288	span	5.976			first_half_general
6	fib_pair	p3	19	524288	span	5.893			second_half
6	fib_pair	p3	19	524288	span	5.822			fold_matrix
6	fib_pair	p3	19	524288	span	4.908			second_half_general
6	fib_pair	p3	19	524288	span	4.608			second_half_general
6	fib_pair	p3	19	524288	span	4.356			reverse_matrix_index_bits
6	fib_pair	p3	19	524288	span	4.053			fold_matrix
6	fib_pair	p3	19	524288	span	3.926			reverse_matrix_index_bits
6	fib_pair	p3	19	524288	span	3.710			reverse_matrix_index_bits
6	fib_pair	p3	19	524288	span	3.548			first_half_general_oop
6	fib_pair	p3	19	524288	span	3.535			batch_multiplicative_inverse
6	fib_pair	p3	19	524288	span	3.464			query phase
6	fib_pair	p3	19	524288	span	3.422			build merkle tree
6	fib_pair	p3	19	524288	span	3.071			reverse_matrix_index_bits
6	fib_pair	p3	19	524288	span	2.932			evaluate matrix
6	fib_pair	p3	19	524288	span	2.929			compute opened values with Lagrange interpolation
6	fib_pair	p3	19	524288	span	2.924			columnwise_dot_product
6	fib_pair	p3	19	524288	span	2.777			batch_multiplicative_inverse
6	fib_pair	p3	19	524288	span	2.572			reduce matrix quotient
6	fib_pair	p3	19	524288	span	2.360			first digest layer
6	fib_pair	p3	19	524288	span	2.348			evaluate matrix
6	fib_pair	p3	19	524288	span	2.344			compute opened values with Lagrange interpolation
6	fib_pair	p3	19	524288	span	2.338			columnwise_dot_product
6	fib_pair	p3	19	524288	span	2.248			build merkle tree
6	fib_pair	p3	19	524288	span	1.632			fold_matrix
6	fib_pair	p3	19	524288	span	1.575			first digest layer
6	fib_pair	p3	19	524288	span	1.560			build merkle tree
6	fib_pair	p3	19	524288	span	1.520			compress mat
6	fib_pair	p3	19	524288	span	1.493			batch_multiplicative_inverse
6	fib_pair	p3	19	524288	span	1.490			reverse_matrix_index_bits
6	fib_pair	p3	19	524288	span	1.433			build merkle tree
6	fib_pair	p3	19	524288	span	1.263			fold_matrix
6	fib_pair	p3	19	524288	span	1.126			fold_matrix
6	fib_pair	p3	19	524288	span	1.092			reverse_matrix_index_bits
6	fib_pair	p3	19	524288	span	1.062			reverse_matrix_index_bits
6	fib_pair	p3	19	524288	span	0.976			reserve_exact
6	fib_pair	p3	19	524288	span	0.967			first_half_general
6	fib_pair	p3	19	524288	span	0.949			batch_multiplicative_inverse
6	fib_pair	p3	19	524288	span	0.919			fold_matrix
6	fib_pair	p3	19	524288	span	0.905			first digest layer
6	fib_pair	p3	19	524288	span	0.880			build merkle tree
6	fib_pair	p3	19	524288	span	0.800			evaluate matrix
6	fib_pair	p3	19	524288	span	0.799			compute opened values with Lagrange interpolation
6	fib_pair	p3	19	524288	span	0.796			columnwise_dot_product
6	fib_pair	p3	19	524288	span	0.787			reverse_matrix_index_bits
6	fib_pair	p3	19	524288	span	0.780			build merkle tree
6	fib_pair	p3	19	524288	span	0.746			fold_matrix
6	fib_pair	p3	19	524288	span	0.716			first_half
6	fib_pair	p3	19	524288	span	0.636			build merkle tree
6	fib_pair	p3	19	524288	span	0.605			fold_matrix
6	fib_pair	p3	19	524288	span	0.577			fold_matrix
6	fib_pair	p3	19	524288	span	0.524			second_half_general
6	fib_pair	p3	19	524288	span	0.512			second_half
6	fib_pair	p3	19	524288	span	0.491			second_half_general
6	fib_pair	p3	19	524288	span	0.476			fold_matrix
6	fib_pair	p3	19	524288	span	0.454			first digest layer
6	fib_pair	p3	19	524288	span	0.402			fold_matrix
6	fib_pair	p3	19	524288	span	0.383			reserve_exact
6	fib_pair	p3	19	524288	span	0.370			build merkle tree
6	fib_pair	p3	19	524288	span	0.369			build merkle tree
6	fib_pair	p3	19	524288	span	0.361			fold_matrix
6	fib_pair	p3	19	524288	span	0.359			first digest layer
6	fib_pair	p3	19	524288	span	0.359			first digest layer
6	fib_pair	p3	19	524288	span	0.356			build merkle tree
6	fib_pair	p3	19	524288	span	0.317			fold_matrix
6	fib_pair	p3	19	524288	span	0.287			fold_matrix
6	fib_pair	p3	19	524288	span	0.280			fold_matrix
6	fib_pair	p3	19	524288	span	0.280			fold_matrix
6	fib_pair	p3	19	524288	span	0.276			build merkle tree
6	fib_pair	p3	19	524288	span	0.272			build merkle tree
6	fib_pair	p3	19	524288	span	0.220			first digest layer
6	fib_pair	p3	19	524288	span	0.201			build merkle tree
6	fib_pair	p3	19	524288	span	0.162			first digest layer
6	fib_pair	p3	19	524288	span	0.159			first digest layer
6	fib_pair	p3	19	524288	span	0.139			first digest layer
6	fib_pair	p3	19	524288	span	0.103			build merkle tree
6	fib_pair	p3	19	524288	span	0.100			fold_matrix
6	fib_pair	p3	19	524288	span	0.100			first digest layer
7	fib_pair	p3	19	524288	prove_total	339.049			
7	fib_pair	p3	19	524288	span	339.009			prove
7	fib_pair	p3	19	524288	span	339.007			prove_with_preprocessed
7	fib_pair	p3	19	524288	span	129.677			open
7	fib_pair	p3	19	524288	span	108.052			commit to trace data
7	fib_pair	p3	19	524288	span	73.294			coset_lde_batch
7	fib_pair	p3	19	524288	span	70.727			FRI prover
7	fib_pair	p3	19	524288	span	67.158			commit phase
7	fib_pair	p3	19	524288	span	48.851			quotient_values
7	fib_pair	p3	19	524288	span	45.903			commit to quotient poly chunks
7	fib_pair	p3	19	524288	span	34.746			build merkle tree
7	fib_pair	p3	19	524288	span	25.591			Compute Selectors
7	fib_pair	p3	19	524288	span	24.555			coset_dft_oop
7	fib_pair	p3	19	524288	span	22.634			reduce matrix quotient
7	fib_pair	p3	19	524288	span	20.816			coset_lde_batch
7	fib_pair	p3	19	524288	span	20.178			build merkle tree
7	fib_pair	p3	19	524288	span	19.490			compute_inverse_denominators
7	fib_pair	p3	19	524288	span	19.075			build merkle tree
7	fib_pair	p3	19	524288	span	18.694			coset_dft
7	fib_pair	p3	19	524288	span	14.888			first digest layer
7	fib_pair	p3	19	524288	span	10.375			coset_dft_oop
7	fib_pair	p3	19	524288	span	9.636			first digest layer
7	fib_pair	p3	19	524288	span	9.190			first_half_general_oop
7	fib_pair	p3	19	524288	span	8.662			build merkle tree
7	fib_pair	p3	19	524288	span	7.001			coset_dft
7	fib_pair	p3	19	524288	span	6.668			compress mat
7	fib_pair	p3	19	524288	span	6.494			first digest layer
7	fib_pair	p3	19	524288	span	6.409			build merkle tree
7	fib_pair	p3	19	524288	span	6.333			reverse_matrix_index_bits
7	fib_pair	p3	19	524288	span	5.985			first_half
7	fib_pair	p3	19	524288	span	5.486			second_half
7	fib_pair	p3	19	524288	span	5.074			fold_matrix
7	fib_pair	p3	19	524288	span	4.920			fold_matrix
7	fib_pair	p3	19	524288	span	4.592			reverse_matrix_index_bits
7	fib_pair	p3	19	524288	span	4.517			first_half_general
7	fib_pair	p3	19	524288	span	4.453			first_half_general_oop
7	fib_pair	p3	19	524288	span	4.203			reverse_matrix_index_bits
7	fib_pair	p3	19	524288	span	4.095			second_half_general
7	fib_pair	p3	19	524288	span	4.067			build merkle tree
7	fib_pair	p3	19	524288	span	3.952			second_half_general
7	fib_pair	p3	19	524288	span	3.837			reverse_matrix_index_bits
7	fib_pair	p3	19	524288	span	3.732			batch_multiplicative_inverse
7	fib_pair	p3	19	524288	span	3.537			query phase
7	fib_pair	p3	19	524288	span	2.883			evaluate matrix
7	fib_pair	p3	19	524288	span	2.880			compute opened values with Lagrange interpolation
7	fib_pair	p3	19	524288	span	2.875			columnwise_dot_product
7	fib_pair	p3	19	524288	span	2.874			batch_multiplicative_inverse
7	fib_pair	p3	19	524288	span	2.597			fold_matrix
7	fib_pair	p3	19	524288	span	2.439			reduce matrix quotient
7	fib_pair	p3	19	524288	span	2.314			first digest layer
7	fib_pair	p3	19	524288	span	2.254			evaluate matrix
7	fib_pair	p3	19	524288	span	2.247			compute opened values with Lagrange interpolation
7	fib_pair	p3	19	524288	span	2.244			columnwise_dot_product
7	fib_pair	p3	19	524288	span	2.138			first digest layer
7	fib_pair	p3	19	524288	span	1.963			build merkle tree
7	fib_pair	p3	19	524288	span	1.794			batch_multiplicative_inverse
7	fib_pair	p3	19	524288	span	1.575			build merkle tree
7	fib_pair	p3	19	524288	span	1.431			first digest layer
7	fib_pair	p3	19	524288	span	1.409			compress mat
7	fib_pair	p3	19	524288	span	1.376			build merkle tree
7	fib_pair	p3	19	524288	span	1.367			reverse_matrix_index_bits
7	fib_pair	p3	19	524288	span	1.325			fold_matrix
7	fib_pair	p3	19	524288	span	1.173			reverse_matrix_index_bits
7	fib_pair	p3	19	524288	span	1.020			fold_matrix
7	fib_pair	p3	19	524288	span	0.958			reserve_exact
7	fib_pair	p3	19	524288	span	0.940			build merkle tree
7	fib_pair	p3	19	524288	span	0.887			fold_matrix
7	fib_pair	p3	19	524288	span	0.854			evaluate matrix
7	fib_pair	p3	19	524288	span	0.852			compute opened values with Lagrange interpolation
7	fib_pair	p3	19	524288	span	0.851			columnwise_dot_product
7	fib_pair	p3	19	524288	span	0.812			reverse_matrix_index_bits
7	fib_pair	p3	19	524288	span	0.783			batch_multiplicative_inverse
7	fib_pair	p3	19	524288	span	0.775			build merkle tree
7	fib_pair	p3	19	524288	span	0.728			first_half_general
7	fib_pair	p3	19	524288	span	0.716			fold_matrix
7	fib_pair	p3	19	524288	span	0.695			reverse_matrix_index_bits
7	fib_pair	p3	19	524288	span	0.640			fold_matrix
7	fib_pair	p3	19	524288	span	0.564			first_half
7	fib_pair	p3	19	524288	span	0.510			build merkle tree
7	fib_pair	p3	19	524288	span	0.490			first digest layer
7	fib_pair	p3	19	524288	span	0.431			second_half
7	fib_pair	p3	19	524288	span	0.427			second_half_general
7	fib_pair	p3	19	524288	span	0.426			fold_matrix
7	fib_pair	p3	19	524288	span	0.403			second_half_general
7	fib_pair	p3	19	524288	span	0.381			fold_matrix
